Mac Prefix,Vendor Name,Private,Block Type,Last Update
7C:CD:11,MS-Magnet,FALSE,MA-L,11/17/2015
7C:E1:FF,"Computer Performance, Inc. DBA Digital Loggers, Inc.",FALSE,MA-L,11/17/2015
80:BA:E6,Neets,FALSE,MA-L,11/17/2015
80:EA:96,"Apple, Inc.",FALSE,MA-L,11/17/2015
84:25:A4,Tariox Limited,FALSE,MA-L,2/21/2017
84:83:36,Newrun,FALSE,MA-L,11/17/2015
84:84:33,Paradox Engineering SA,FALSE,MA-L,11/17/2015
84:FE:9E,"RTC Industries, Inc.",FALSE,MA-L,11/17/2015
88:89:14,All Components Incorporated,FALSE,MA-L,11/17/2015
88:94:71,Brocade Communications Systems LLC,FALSE,MA-L,2/25/2020
88:9C:A6,BTB Korea INC,FALSE,MA-L,11/17/2015
88:C6:26,"Logitech, Inc",FALSE,MA-L,8/26/2016
88:E3:AB,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
88:F7:C7,Vantiva USA LLC,FALSE,MA-L,4/26/2023
8C:29:37,"Apple, Inc.",FALSE,MA-L,11/17/2015
8C:3A:E3,LG Electronics (Mobile Communications),FALSE,MA-L,4/27/2016
8C:41:F2,RDA Technologies Ltd.,FALSE,MA-L,11/17/2015
8C:4D:B9,Unmonday Ltd,FALSE,MA-L,11/17/2015
8C:56:9D,Imaging Solutions Group,FALSE,MA-L,11/17/2015
8C:BE:BE,Xiaomi Communications Co Ltd,FALSE,MA-L,8/26/2016
8C:DE:99,Comlab Inc.,FALSE,MA-L,11/17/2015
90:31:CD,Onyx Healthcare Inc.,FALSE,MA-L,11/17/2015
90:4E:2B,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
90:83:7A,General Electric Water & Process Technologies,FALSE,MA-L,11/17/2015
90:B9:31,"Apple, Inc.",FALSE,MA-L,11/17/2015
90:DF:B7,s.m.s smart microwave sensors GmbH,FALSE,MA-L,11/17/2015
94:FB:B2,"SHENZHEN GONGJIN ELECTRONICS CO.,LT",FALSE,MA-L,4/18/2017
98:DA:92,Vuzix Corporation,FALSE,MA-L,5/10/2023
98:F0:AB,"Apple, Inc.",FALSE,MA-L,11/17/2015
98:FF:6A,"OTEC(Shanghai)Technology Co.,Ltd.",FALSE,MA-L,11/17/2015
9C:44:A6,"SwiftTest, Inc.",FALSE,MA-L,11/17/2015
9C:65:F9,AcSiP Technology Corp.,FALSE,MA-L,11/17/2015
9C:80:DF,Arcadyan Technology Corporation,FALSE,MA-L,11/17/2015
A0:1D:48,Hewlett Packard,FALSE,MA-L,11/17/2015
A0:65:18,VNPT TECHNOLOGY,FALSE,MA-L,11/17/2015
A0:77:71,Vialis BV,FALSE,MA-L,11/15/2024
A0:E4:53,Sony Corporation,FALSE,MA-L,3/10/2023
A0:F4:59,FN-LINK TECHNOLOGY LIMITED,FALSE,MA-L,11/17/2015
A4:3A:69,Vers Inc,FALSE,MA-L,11/17/2015
A4:77:33,"Google, Inc.",FALSE,MA-L,11/17/2015
A4:BB:AF,Lime Instruments,FALSE,MA-L,11/17/2015
A8:0C:0D,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
A8:57:4E,"TP-LINK TECHNOLOGIES CO.,LTD.",FALSE,MA-L,11/17/2015
A8:81:F1,BMEYE B.V.,FALSE,MA-L,11/17/2015
AC:02:CA,"HI Solutions, Inc.",FALSE,MA-L,11/17/2015
AC:2D:A3,TXTR GmbH,FALSE,MA-L,11/17/2015
AC:6B:AC,Jenny Science AG,FALSE,MA-L,11/17/2015
AC:C5:95,Graphite Systems,FALSE,MA-L,11/17/2015
AC:E0:69,ISAAC Instruments,FALSE,MA-L,11/17/2015
AC:FD:EC,"Apple, Inc.",FALSE,MA-L,11/17/2015
B0:24:F3,Progeny Systems,FALSE,MA-L,11/17/2015
B0:68:B6,Hangzhou OYE Technology Co. Ltd,FALSE,MA-L,11/17/2015
B0:98:9F,LG CNS,FALSE,MA-L,11/17/2015
B0:AD:AA,Avaya Inc,FALSE,MA-L,3/29/2017
B0:D7:C5,Logipix Ltd,FALSE,MA-L,11/17/2015
B4:18:D1,"Apple, Inc.",FALSE,MA-L,11/17/2015
B4:2C:92,"Zhejiang Weirong Electronic Co., Ltd",FALSE,MA-L,11/17/2015
B4:3A:28,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
B4:43:0D,Broadlink Pty Ltd,FALSE,MA-L,11/17/2015
B4:85:47,Amptown System Company GmbH,FALSE,MA-L,11/17/2015
B4:99:4C,Texas Instruments,FALSE,MA-L,11/17/2015
B8:43:E4,Vlatacom,FALSE,MA-L,11/17/2015
B8:7A:C9,Siemens Ltd.,FALSE,MA-L,11/17/2015
B8:98:F7,"Gionee Communication Equipment Co,Ltd.ShenZhen",FALSE,MA-L,11/17/2015
BC:14:EF,ITON Technology Limited,FALSE,MA-L,11/17/2015
BC:1A:67,"YF Technology Co., Ltd",FALSE,MA-L,11/17/2015
BC:30:7D,Wistron Neweb Corporation,FALSE,MA-L,4/6/2016
BC:EE:7B,ASUSTek COMPUTER INC.,FALSE,MA-L,11/17/2015
C0:64:C6,Nokia Corporation,FALSE,MA-L,11/17/2015
C0:C5:69,"SHANGHAI LYNUC CNC TECHNOLOGY CO.,LTD",FALSE,MA-L,11/17/2015
C0:F1:C4,Pacidal Corporation Ltd.,FALSE,MA-L,11/17/2015
C4:05:28,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
C4:14:3C,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
C4:82:4E,"Changzhou Uchip Electronics Co., LTD.",FALSE,MA-L,11/17/2015
C4:A8:1D,D-Link International,FALSE,MA-L,11/17/2015
C4:C0:AE,"MIDORI ELECTRONIC CO., LTD.",FALSE,MA-L,11/17/2015
C4:E9:84,"TP-LINK TECHNOLOGIES CO.,LTD.",FALSE,MA-L,11/17/2015
C8:16:BD,"Qingdao Hisense Communications Co.,Ltd.",FALSE,MA-L,4/1/2016
C8:F6:8D,S.E.TECHNOLOGIES LIMITED,FALSE,MA-L,11/17/2015
CC:39:8C,Shiningtek,FALSE,MA-L,11/17/2015
CC:65:AD,Commscope,FALSE,MA-L,10/16/2024
CC:85:6C,"SHENZHEN MDK DIGITAL TECHNOLOGY CO.,LTD",FALSE,MA-L,11/17/2015
CC:89:FD,Nokia Corporation,FALSE,MA-L,11/17/2015
D0:63:4D,Meiko Maschinenbau GmbH &amp; Co. KG,FALSE,MA-L,11/17/2015
D0:69:D0,"Verto Medical Solutions, LLC",FALSE,MA-L,11/17/2015
D0:7A:B5,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
D0:BD:01,DS International,FALSE,MA-L,11/17/2015
D0:E1:40,"Apple, Inc.",FALSE,MA-L,11/17/2015
D4:31:9D,Sinwatec,FALSE,MA-L,11/17/2015
D4:81:CA,"iDevices, LLC",FALSE,MA-L,11/17/2015
D8:15:0D,"TP-LINK TECHNOLOGIES CO.,LTD.",FALSE,MA-L,11/17/2015
D8:58:D7,"CZ.NIC, z.s.p.o.",FALSE,MA-L,11/17/2015
D8:7C:DD,SANIX INCORPORATED,FALSE,MA-L,11/17/2015
D8:DD:FD,Texas Instruments,FALSE,MA-L,11/17/2015
D8:EE:78,Moog Protokraft,FALSE,MA-L,11/17/2015
DC:05:2F,National Products Inc.,FALSE,MA-L,11/17/2015
DC:9B:9C,"Apple, Inc.",FALSE,MA-L,11/17/2015
E0:36:E3,"Stage One International Co., Ltd.",FALSE,MA-L,11/17/2015
E0:75:0A,"ALPSALPINE CO,.LTD",FALSE,MA-L,10/10/2020
E0:7F:53,TECHBOARD SRL,FALSE,MA-L,11/17/2015
E0:C8:6A,"SHENZHEN TW-SCIE Co., Ltd",FALSE,MA-L,11/17/2015
E4:04:39,TomTom Software Ltd,FALSE,MA-L,11/17/2015
E4:4C:6C,"Shenzhen Guo Wei Electronic Co,. Ltd.",FALSE,MA-L,11/17/2015
E4:81:84,Nokia,FALSE,MA-L,6/11/2016
E8:08:8B,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
E8:61:83,"Black Diamond Advanced Technology, LLC",FALSE,MA-L,11/17/2015
E8:EA:6A,StarTech.com,FALSE,MA-L,11/17/2015
EC:71:DB,Reolink Innovation Limited,FALSE,MA-L,12/16/2021
EC:F4:BB,Dell Inc.,FALSE,MA-L,11/17/2015
F0:25:B7,SAMSUNG ELECTRO-MECHANICS(THAILAND),FALSE,MA-L,6/11/2016
F0:32:1A,Mita-Teknik A/S,FALSE,MA-L,11/17/2015
F0:61:30,"Advantage Pharmacy Services, LLC",FALSE,MA-L,4/10/2018
F0:8A:28,"JIANGSU HENGSION ELECTRONIC S and T CO.,LTD",FALSE,MA-L,11/17/2015
F0:F6:1C,"Apple, Inc.",FALSE,MA-L,11/17/2015
F4:06:8D,devolo AG,FALSE,MA-L,6/2/2018
F4:90:CA,Tensorcom,FALSE,MA-L,11/17/2015
F4:B6:E5,"TerraSem Co.,Ltd",FALSE,MA-L,11/17/2015
F4:CF:E2,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
F4:DC:F9,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,11/17/2015
F8:5C:45,IC Nexus Co. Ltd.,FALSE,MA-L,11/17/2015
F8:A2:B4,RHEWA-WAAGENFABRIK August Freudewald GmbH &amp;Co. KG,FALSE,MA-L,11/17/2015
FC:07:A0,LRE Medical GmbH,FALSE,MA-L,11/17/2015
FC:09:D8,ACTEON Group,FALSE,MA-L,11/17/2015
FC:13:49,Global Apps Corp.,FALSE,MA-L,11/17/2015
FC:15:B4,Hewlett Packard,FALSE,MA-L,11/17/2015
FC:16:07,"Taian Technology(Wuxi) Co.,Ltd.",FALSE,MA-L,11/17/2015
FC:27:A2,"TRANS ELECTRIC CO., LTD.",FALSE,MA-L,11/17/2015
FC:4B:1C,INTERSENSOR S.R.L.,FALSE,MA-L,11/17/2015
FC:BB:A1,"Shenzhen Minicreate Technology Co.,Ltd",FALSE,MA-L,11/17/2015
40:D8:55:17:D,Kiwigrid GmbH,FALSE,IAB,8/29/2015
40:D8:55:17:E,TOKHATEC,FALSE,IAB,8/29/2015
40:D8:55:17:F,Telvent,FALSE,IAB,8/29/2015
40:D8:55:18:0,BroadSoft Inc,FALSE,IAB,8/29/2015
40:D8:55:18:1,eROCCA,FALSE,IAB,8/29/2015
40:D8:55:18:2,Georg Neumann GmbH,FALSE,IAB,8/29/2015
40:D8:55:18:3,"EMAC, Inc.",FALSE,IAB,8/29/2015
40:D8:55:18:4,Satkirit Ltd,FALSE,IAB,8/29/2015
40:D8:55:18:5,Standard Change Makers,FALSE,IAB,8/29/2015
40:D8:55:18:6,KST technology,FALSE,IAB,8/29/2015
40:D8:55:18:7,CDEX Corp.,FALSE,IAB,8/29/2015
40:D8:55:18:8,Array Corporation,FALSE,IAB,8/29/2015
40:D8:55:18:9,Yoozma Corporation,FALSE,IAB,8/29/2015
40:D8:55:18:A,Aplex Technology Inc.,FALSE,IAB,7/9/2025
40:D8:55:18:B,Diagnosys Test Systems Ltd,FALSE,IAB,8/29/2015
40:D8:55:18:C,EOS S.r.l.,FALSE,IAB,8/29/2015
40:D8:55:18:D,Zoe Medical,FALSE,IAB,8/29/2015
40:D8:55:18:E,"Kerun Visual Technology Co., Ltd.(Shenzhen)",FALSE,IAB,8/29/2015
40:D8:55:18:F,"Beat Sensing co. , ltd.",FALSE,IAB,8/29/2015
40:D8:55:19:0,Spider Tecnologia Ind. e Com Ltda,FALSE,IAB,8/29/2015
40:D8:55:19:1,Soukai Electric,FALSE,IAB,8/29/2015
40:D8:55:19:2,GD Mission Systems,FALSE,IAB,5/7/2016
40:D8:55:19:3,FORZA SILICON CORP.,FALSE,IAB,8/29/2015
40:D8:55:19:4,RF Code,FALSE,IAB,1/13/2023
40:D8:55:19:5,TONNA ELECTRONIQUE,FALSE,IAB,8/29/2015
40:D8:55:19:6,Advanced Micro Controls Inc.,FALSE,IAB,8/29/2015
40:D8:55:19:7,Berg Cloud Limited,FALSE,IAB,8/29/2015
40:D8:55:19:8,devboards GmbH,FALSE,IAB,8/29/2015
40:D8:55:19:9,PRESSOL Schmiergeraete GmbH,FALSE,IAB,8/29/2015
40:D8:55:19:A,Rohde&Schwarz Topex SA,FALSE,IAB,5/7/2016
40:D8:55:19:B,Northern Star Technologies,FALSE,IAB,8/29/2015
40:D8:55:19:C,Parris Service Corporation,FALSE,IAB,8/29/2015
40:D8:55:19:D,"EMAC, Inc.",FALSE,IAB,8/29/2015
40:D8:55:19:E,Thirdwayv Inc.,FALSE,IAB,8/29/2015
40:D8:55:19:F,Patria Aviation Oy,FALSE,IAB,8/29/2015
40:D8:55:1A:0,Futaba Corporation,FALSE,IAB,8/29/2015
40:D8:55:1A:1,KRONOTECH SRL,FALSE,IAB,7/2/2019
40:D8:55:1A:2,"HIPODROMO DE AGUA CALIENTE, S.A. DE C.V.",FALSE,IAB,8/29/2015
40:D8:55:1A:3,Noritake Itron Corporation,FALSE,IAB,8/29/2015
40:D8:55:1A:4,cibite AG,FALSE,IAB,8/29/2015
40:D8:55:1A:5,DemoPad,FALSE,IAB,8/29/2015
40:D8:55:1A:6,RB-LINK Wireless,FALSE,IAB,8/29/2015
40:D8:55:1A:7,"ENTEC Electric & Electronic CO., LTD",FALSE,IAB,8/29/2015
40:D8:55:1A:8,Multiobrabotka,FALSE,IAB,8/29/2015
40:D8:55:1A:9,Lubino s.r.o.,FALSE,IAB,8/29/2015
40:D8:55:1A:A,"Broachlink Technology Co.,Limited",FALSE,IAB,7/30/2021
40:D8:55:1A:B,Rosslare Enterprises Limited,FALSE,IAB,8/29/2015
40:D8:55:1A:C,Bucher Automation Budapest,FALSE,IAB,9/20/2023
40:D8:55:1A:D,WICHER DIGITAL TECHNIK,FALSE,IAB,8/29/2015
40:D8:55:1A:E,"Autonomous Solutions, Inc",FALSE,IAB,8/29/2015
40:D8:55:1A:F,Vigitron Inc.,FALSE,IAB,8/29/2015
40:D8:55:1B:0,"Shin-ei Electronic Measuring Co.,Ltd.",FALSE,IAB,8/29/2015
40:D8:55:1B:1,Logos 01 S.r.l.,FALSE,IAB,8/29/2015
40:D8:55:1B:2,AGE A. Gilg Elektronik,FALSE,IAB,8/29/2015
40:D8:55:1B:3,BETTINI SRL,FALSE,IAB,8/29/2015
40:D8:55:1B:4,Inforce Computing Inc.,FALSE,IAB,8/29/2015
40:D8:55:1B:5,A+EC Klein Ingenieurbuero,FALSE,IAB,8/29/2015
40:D8:55:1B:6,Magic Systems,FALSE,IAB,8/29/2015
08:3F:3E,WSH GmbH,FALSE,MA-L,11/17/2015
8:49:29,CYBATI,FALSE,MA-L,12/13/2013
08:6D:F2,"Shenzhen MIMOWAVE Technology Co.,Ltd",FALSE,MA-L,11/17/2015
0C:E0:E4,"PLANTRONICS, INC.",FALSE,MA-L,5/24/2017
10:DE:E4,automationNEXT GmbH,FALSE,MA-L,11/17/2015
18:20:A6,"Sage Co., Ltd.",FALSE,MA-L,11/17/2015
1C:1B:68,Commscope,FALSE,MA-L,10/16/2024
1C:FC:BB,Realfiction ApS,FALSE,MA-L,11/17/2015
20:0C:C8,NETGEAR,FALSE,MA-L,5/24/2017
20:EA:C7,"SHENZHEN RIOPINE ELECTRONICS CO., LTD",FALSE,MA-L,11/17/2015
28:63:36,Siemens AG,FALSE,MA-L,4/22/2018
28:9A:FA,TCT mobile ltd,FALSE,MA-L,3/1/2016
28:C8:25,"DellKing Industrial Co., Ltd",FALSE,MA-L,11/17/2015
28:DE:F6,bioMerieux Inc.,FALSE,MA-L,11/17/2015
2C:07:3C,DEVLINE LIMITED,FALSE,MA-L,11/17/2015
30:F4:2F,ESP,FALSE,MA-L,11/17/2015
34:17:EB,Dell Inc.,FALSE,MA-L,11/17/2015
34:4F:5C,R&amp;M AG,FALSE,MA-L,11/17/2015
34:DE:1A,Intel Corporate,FALSE,MA-L,11/17/2015
38:F0:98,Vapor Stone Rail Systems,FALSE,MA-L,11/17/2015
38:F7:08,"National Resource Management, Inc.",FALSE,MA-L,11/17/2015
3C:89:A6,KAPELSE,FALSE,MA-L,11/17/2015
40:A8:F0,Hewlett Packard,FALSE,MA-L,11/17/2015
44:48:91,"HDMI Licensing, LLC",FALSE,MA-L,11/17/2015
44:7E:76,Trek Technology (S) Pte Ltd,FALSE,MA-L,11/17/2015
48:18:42,Shanghai Winaas Co. Equipment Co. Ltd.,FALSE,MA-L,11/17/2015
48:74:6E,"Apple, Inc.",FALSE,MA-L,11/17/2015
48:D0:CF,"Universal Electronics, Inc.",FALSE,MA-L,11/17/2015
54:72:4F,"Apple, Inc.",FALSE,MA-L,11/17/2015
54:AE:27,"Apple, Inc.",FALSE,MA-L,11/17/2015
58:9C:FC,FreeBSD Foundation,FALSE,MA-L,11/17/2015
5C:25:4C,Avire Global Pte Ltd,FALSE,MA-L,11/17/2015
5C:C5:D4,Intel Corporate,FALSE,MA-L,11/17/2015
5C:F5:0D,Institute of microelectronic applications,FALSE,MA-L,11/17/2015
60:FE:20,2Wire Inc,FALSE,MA-L,11/17/2015
64:55:B1,Commscope,FALSE,MA-L,10/16/2024
64:B3:70,PowerComm Solutions LLC,FALSE,MA-L,11/17/2015
64:E8:92,"Morio Denki Co., Ltd.",FALSE,MA-L,11/17/2015
64:EB:8C,Seiko Epson Corporation,FALSE,MA-L,11/17/2015
68:78:48,"WESTUNITIS CO., LTD.",FALSE,MA-L,11/10/2020
6C:09:D6,Digiquest Electronics LTD,FALSE,MA-L,11/17/2015
6C:99:89,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
70:2C:1F,Wisol,FALSE,MA-L,11/17/2015
70:4E:01,"KWANGWON TECH CO., LTD.",FALSE,MA-L,11/17/2015
74:9C:52,"Huizhou Desay SV Automotive Co., Ltd.",FALSE,MA-L,11/17/2015
74:C6:21,"Zhejiang Hite Renewable Energy Co.,LTD",FALSE,MA-L,11/17/2015
78:31:C1,"Apple, Inc.",FALSE,MA-L,11/17/2015
78:3E:53,SKY UK LIMITED,FALSE,MA-L,4/8/2022
78:FE:E2,"Shanghai Diveo Technology Co., Ltd",FALSE,MA-L,11/17/2015
7C:1A:03,"8Locations Co., Ltd.",FALSE,MA-L,11/17/2015
7C:E4:AA,Private,FALSE,MA-L,11/17/2015
80:00:6E,"Apple, Inc.",FALSE,MA-L,11/17/2015
80:61:8F,"Shenzhen sangfei consumer communications co.,ltd",FALSE,MA-L,11/17/2015
84:8E:0C,"Apple, Inc.",FALSE,MA-L,11/17/2015
88:A7:3C,Ragentek Technology Group,FALSE,MA-L,11/17/2015
88:D9:62,Canopus Systems US LLC,FALSE,MA-L,11/17/2015
88:E8:F8,YONG TAI ELECTRONIC (DONGGUAN) LTD.,FALSE,MA-L,11/17/2015
8C:7C:92,"Apple, Inc.",FALSE,MA-L,11/17/2015
90:98:64,Impex-Sat GmbH&amp;Co KG,FALSE,MA-L,11/17/2015
90:DB:46,"E-LEAD ELECTRONIC CO., LTD",FALSE,MA-L,11/17/2015
90:F1:AA,"Samsung Electronics Co.,Ltd",FALSE,MA-L,2/21/2017
90:F1:B0,"Hangzhou Anheng Info&Tech CO.,LTD",FALSE,MA-L,11/17/2015
94:9F:3F,Optek Digital Technology company limited,FALSE,MA-L,11/17/2015
98:77:70,"Pep Digital Technology (Guangzhou) Co., Ltd",FALSE,MA-L,11/17/2015
98:C0:EB,Global Regency Ltd,FALSE,MA-L,11/17/2015
9C:3E:AA,"EnvyLogic Co.,Ltd.",FALSE,MA-L,11/17/2015
9C:86:DA,Phoenix Geophysics Ltd.,FALSE,MA-L,11/17/2015
9C:BD:9D,"SkyDisk, Inc.",FALSE,MA-L,11/17/2015
A0:89:E4,"Skyworth Digital Technology(Shenzhen) Co.,Ltd",FALSE,MA-L,11/17/2015
A4:6C:C1,LTi REEnergy GmbH,FALSE,MA-L,11/17/2015
A8:B9:B3,ESSYS,FALSE,MA-L,11/17/2015
AC:36:13,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
AC:CF:5C,"Apple, Inc.",FALSE,MA-L,11/17/2015
B0:34:95,"Apple, Inc.",FALSE,MA-L,11/17/2015
B0:EC:8F,GMX SAS,FALSE,MA-L,11/17/2015
B8:38:61,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
BC:F6:1C,Geomodeling Wuxi Technology Co. Ltd.,FALSE,MA-L,11/17/2015
C0:F7:9D,Powercode,FALSE,MA-L,11/17/2015
C4:0E:45,"ACK Networks,Inc.",FALSE,MA-L,11/17/2015
C4:29:1D,KLEMSAN ELEKTRIK ELEKTRONIK SAN.VE TIC.AS.,FALSE,MA-L,11/17/2015
C4:50:06,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
C4:C9:19,Energy Imports Ltd,FALSE,MA-L,11/17/2015
C8:D4:29,Muehlbauer AG,FALSE,MA-L,11/17/2015
CC:95:D7,"Vizio, Inc",FALSE,MA-L,11/17/2015
CC:FA:00,LG Electronics (Mobile Communications),FALSE,MA-L,4/27/2016
D0:7E:35,Intel Corporate,FALSE,MA-L,11/17/2015
D0:9C:30,"Foster Electric Company, Limited",FALSE,MA-L,11/17/2015
D4:22:4E,Alcatel Lucent,FALSE,MA-L,11/17/2015
D4:2F:23,Akenori PTE Ltd,FALSE,MA-L,11/17/2015
D8:2A:15,Leitner SpA,FALSE,MA-L,11/17/2015
D8:61:94,Objetivos y Sevicios de Valor Añadido,FALSE,MA-L,11/17/2015
D8:65:95,Toy's Myth Inc.,FALSE,MA-L,11/17/2015
D8:DD:5F,BALMUDA Inc.,FALSE,MA-L,11/17/2015
D8:FC:93,Intel Corporate,FALSE,MA-L,11/17/2015
DC:C7:93,Nokia Corporation,FALSE,MA-L,11/17/2015
DC:E5:78,Experimental Factory of Scientific Engineering and Special Design Department,FALSE,MA-L,11/17/2015
E0:3F:49,ASUSTek COMPUTER INC.,FALSE,MA-L,11/17/2015
E0:DB:88,Open Standard Digital-IF Interface for SATCOM Systems,FALSE,MA-L,11/17/2015
E4:12:1D,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
E8:17:FC,Fujitsu Limited,FALSE,MA-L,5/8/2024
E8:61:7E,Liteon Technology Corporation,FALSE,MA-L,11/17/2015
E8:B1:FC,Intel Corporate,FALSE,MA-L,11/17/2015
E8:FC:60,ELCOM Innovations Private Limited,FALSE,MA-L,11/17/2015
F0:3A:4B,"Bloombase, Inc.",FALSE,MA-L,10/21/2021
F0:82:61,Sagemcom Broadband SAS,FALSE,MA-L,11/17/2015
F0:DB:F8,"Apple, Inc.",FALSE,MA-L,11/17/2015
F4:37:B7,"Apple, Inc.",FALSE,MA-L,11/17/2015
F4:B5:2F,Juniper Networks,FALSE,MA-L,2/10/2016
F8:A9:D0,LG Electronics (Mobile Communications),FALSE,MA-L,4/27/2016
F8:E0:79,"Motorola Mobility LLC, a Lenovo Company",FALSE,MA-L,11/17/2015
F8:F0:05,Newport Media Inc.,FALSE,MA-L,11/17/2015
FC:09:F6,"GUANGDONG TONZE ELECTRIC CO.,LTD",FALSE,MA-L,11/17/2015
FC:92:3B,Nokia Corporation,FALSE,MA-L,11/17/2015
FC:F8:B7,TRONTEQ Electronic,FALSE,MA-L,1/25/2016
00:92:FA,"SHENZHEN WISKY TECHNOLOGY CO.,LTD",FALSE,MA-L,11/17/2015
00:AC:E0,Commscope,FALSE,MA-L,10/16/2024
00:EE:BD,HTC Corporation,FALSE,MA-L,11/17/2015
08:05:CD,DongGuang EnMai Electronic Product Co.Ltd.,FALSE,MA-L,11/17/2015
08:5D:DD,MERCURY CORPORATION,FALSE,MA-L,8/8/2016
08:D8:33,"Shenzhen RF Technology Co., Ltd",FALSE,MA-L,4/27/2016
0C:20:26,noax Technologies AG,FALSE,MA-L,11/17/2015
0C:4F:5A,ASA-RT s.r.l.,FALSE,MA-L,11/17/2015
10:0F:18,"Fu Gang Electronic(KunShan)CO.,LTD",FALSE,MA-L,11/17/2015
10:27:BE,TVIP,FALSE,MA-L,11/17/2015
10:88:CE,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,1/25/2016
14:2D:27,"Hon Hai Precision Ind. Co.,Ltd.",FALSE,MA-L,6/11/2016
0.807997685,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
18:89:DF,OMNIVISION,FALSE,MA-L,10/19/2023
18:CC:23,Philio Technology Corporation,FALSE,MA-L,11/17/2015
18:E7:28,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
18:FF:2E,"Shenzhen Rui Ying Da Technology Co., Ltd",FALSE,MA-L,11/17/2015
1C:AB:01,Innovolt,FALSE,MA-L,11/17/2015
0.851435185,PEGATRON CORPORATION,FALSE,MA-L,1/25/2016
20:5A:00,Coval,FALSE,MA-L,11/17/2015
20:87:AC,AES motomation,FALSE,MA-L,11/17/2015
24:0A:11,TCT mobile ltd,FALSE,MA-L,3/1/2016
28:3B:96,Cool Control LTD,FALSE,MA-L,11/17/2015
28:65:6B,Keystone Microtech Corporation,FALSE,MA-L,11/17/2015
28:E3:47,Liteon Technology Corporation,FALSE,MA-L,11/17/2015
2C:3E:CF,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
2C:9A:A4,Eolo SpA,FALSE,MA-L,10/12/2016
30:A8:DB,Sony Corporation,FALSE,MA-L,3/10/2023
30:C7:50,MIC Technology Group,FALSE,MA-L,11/17/2015
34:E2:FD,"Apple, Inc.",FALSE,MA-L,11/17/2015
3C:15:C2,"Apple, Inc.",FALSE,MA-L,11/17/2015
3C:25:D7,Nokia Corporation,FALSE,MA-L,11/17/2015
3C:CD:93,LG ELECTRONICS INC,FALSE,MA-L,11/17/2015
40:01:07,Arista Corp,FALSE,MA-L,11/17/2015
40:78:75,IMBEL - Industria de Material Belico do Brasil,FALSE,MA-L,11/17/2015
44:11:C2,Telegartner Karl Gartner GmbH,FALSE,MA-L,11/17/2015
44:29:38,NietZsche enterprise Co.Ltd.,FALSE,MA-L,11/17/2015
44:70:98,MING HONG TECHNOLOGY (SHEN ZHEN) LIMITED,FALSE,MA-L,11/17/2015
48:B5:A7,Glory Horse Industries Ltd.,FALSE,MA-L,11/17/2015
48:EE:07,Silver Palm Technologies LLC,FALSE,MA-L,11/17/2015
4C:7F:62,Nokia Corporation,FALSE,MA-L,11/17/2015
4C:8B:30,"Actiontec Electronics, Inc",FALSE,MA-L,1/23/2019
4C:A5:6D,"Samsung Electronics Co.,Ltd",FALSE,MA-L,11/17/2015
4C:F4:5B,Blue Clover Devices,FALSE,MA-L,11/17/2015
50:1C:BF,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
50:4A:6E,NETGEAR,FALSE,MA-L,5/24/2017
50:56:BF,"Samsung Electronics Co.,Ltd",FALSE,MA-L,2/21/2017
50:61:84,Avaya Inc,FALSE,MA-L,3/29/2017
54:CD:EE,"ShenZhen Apexis Electronic Co.,Ltd",FALSE,MA-L,11/17/2015
54:D1:63,"MAX-TECH,INC",FALSE,MA-L,11/17/2015
54:E2:E0,Commscope,FALSE,MA-L,10/16/2024
54:EE:75,"Wistron InfoComm(Kunshan)Co.,Ltd.",FALSE,MA-L,11/17/2015
58:05:28,LABRIS NETWORKS,FALSE,MA-L,11/17/2015
58:0A:20,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
58:49:3B,Palo Alto Networks,FALSE,MA-L,1/31/2020
58:E3:26,Compass Technologies Inc.,FALSE,MA-L,11/17/2015
60:47:D4,"FORICS Electronic Technology Co., Ltd.",FALSE,MA-L,11/17/2015
60:B6:17,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,1/25/2016
